ID,Caption,CUIs,CUI_caption,keywords
ROCOv2_2023_train_057045,a non-obstructive nasal septum deviation with anatomical variations,C0040405,X-Ray Computed Tomography,"X-ray, Nose, Anterior View, Normal"
ROCOv2_2023_train_057046,a chest scan revealing pulmonary nodules and micronodules,C0040405;C0817096,X-Ray Computed Tomography;Chest,"X-Ray, Chest, Top of Lungs, Pulmonary nodules and micronodules"
ROCOv2_2023_train_057052,Left ventriculogram showing the ace of spades pattern (red arrow).,C0002978,angiogram,"Angiogram, Heart, Left ventricular view from inside, Cardiac abnormality."
ROCOv2_2023_train_057069,Magnetic resonance imaging at 22 weeks of gestation. Magnetic resonance imaging (MRI) shows the fetus and placenta increta (white arrow),C0024485,Magnetic Resonance Imaging,"Magnetic resonance imaging, Fetus and placenta, Above, Normal."
ROCOv2_2023_train_057071,"MRCP showing a 4.4 cm x 2.5 cm hypo-enhancing hilar lesion. MRCP, Magnetic resonance cholangiopancreatography.",C0024485,Magnetic Resonance Imaging,"Magnetic resonance imaging, pancreas, coronal view, Hypo-enhancing lesion."
ROCOv2_2023_train_057079,Aortic valvuloplasty.,C0002978,angiogram,"Angiogram, Aorta, Inside, Heart Valve Disease."
ROCOv2_2023_train_057081,Coronal reconstruction of magnetic resonance arthrogram shows intra-articular low signal intensity line indicating intrusion of acetabular labrum (arrowhead).,C0024485,Magnetic Resonance Imaging,"Magnetic resonance imaging, pelvis, coronal reconstruction, labral intrusion."
ROCOv2_2023_train_057086,Abdominal CT scan: nonconclusive finding.,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Abdomen, Non-Contrast View, Normal."
ROCOv2_2023_train_057111,PA radiograph on admission: well-inflated lungs with diffuse bilateral coarse reticular opacities and left IJ port.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior View, Well-inflated Lungs with Diffuse Bilateral Coarse Reticular Opacities and Left IJ Port."
ROCOv2_2023_train_057117,Periapical radiograph of one case of peri-implantitis in a non-diabetic subject.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Periapical view, Non-diabetic patient with peri-implantitis."
ROCOv2_2023_train_057118,Periapical radiograph belonging to the only diabetic patient who developed peri-implantitis.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Periapical view, Diabetic"
ROCOv2_2023_train_057121,Immediate Post-operative Chest X-Ray following THE.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Posterior View, Normal."
ROCOv2_2023_train_057123,"Chest X-Ray following ligation of thoracic duct and removal of drains, POD12.",C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior view, Normal"
ROCOv2_2023_train_057129,Venogram post suction thrombectomy with the AngioVac device,C0002978,angiogram,"Venogram, Leg, Posterior view, Deep Vein Thrombosis."
ROCOv2_2023_train_057131,"Computed tomography (CT) scan shows an osteolytic, expansive, and eccentric lesion on the vertebral and accessories (arrow heads). The lesion density is nonuniform.",C0040405,X-Ray Computed Tomography,"Computed tomography, spine, Above, Normal."
ROCOv2_2023_train_057132,"Contrast-enhanced CT scan shows an osteolytic, expansive, and eccentric lesion on the vertebral and accessories (arrow heads). The lesion density is nonuniform.",C0040405,X-Ray Computed Tomography,"X-ray computed tomography, spine, top-down view, normal."
ROCOv2_2023_train_057136,Pulmonary nodules in high-resolution CT scan.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, High-Resolution View, Pulmonary Nodules."
ROCOv2_2023_train_057137,"Ultrasonographic measurement of the cross-sectional area of the umbilical cord (C), of the diameter of the umbilical vein (V) and of the umbilical artery (A). The area of Wharton Jelly (WJ) is WJ = C-V-2A.",C0041618,Ultrasonography,"Sonogram, Umbilical cord, Cross-sectional view, Normal."
ROCOv2_2023_train_057139,CT chest showing multiple large pulmonary hydatid cysts.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Front View, Pulmonary Hydatid Cysts."
ROCOv2_2023_train_057140,CT chest showing giant single pulmonary hydatid cyst.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, X-ray of Entire Organ, Giant Pulmonary Hydatid Cyst."
ROCOv2_2023_train_057141,Large hydatid cyst compressing the SVC.,C0040405,X-Ray Computed Tomography,"X-ray, Thorax, Cross-sectional view of Large hydatid cyst compressing the Superior Vena Cava, Compression."
ROCOv2_2023_train_057148,Abdominal CT scan with evidence of small bowel intussusception.,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Side, Small bowel intussusception."
ROCOv2_2023_train_057149,CT images before SBRT (Pt. No. 5).,C0040405,X-Ray Computed Tomography,"Computed Tomography, Skull, Above, Normal."
ROCOv2_2023_train_057150,CT images of radiation pneumonitis after SBRT (Pt. No. 5). The finding was acute exacerbation of IP.,C0040405,X-Ray Computed Tomography,"Computed Tomography image of lungs, Frontal view, Radiation pneumonitis."
ROCOv2_2023_train_057151,CT images before SBRT (Pt. No. 7).,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Frontal View, Normal."
ROCOv2_2023_train_057152,CT images of radiation pneumonitis (acute exacerbation of IP) after SBRT (Pt. No. 7).,C0040405,X-Ray Computed Tomography,"Computed Tomography, Lungs, Front View, Acute Exacerbation of Radiation Pneumonitis."
ROCOv2_2023_train_057153,CT images before SBRT (Pt. No. 8).,C0040405,X-Ray Computed Tomography,"Computed Tomography Image, Thorax, Side View, Normal."
ROCOv2_2023_train_057154,CT images of radiation pneumonitis (acute exacerbation of IP) after SBRT (Pt. No. 8).,C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, Frontal View, Radiation Pneumonitis."
ROCOv2_2023_train_057164,X-ray of the lumbar spine in anterior-posterior projection,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Lumbar spine, Front-to-back view, Normal"
ROCOv2_2023_train_057173,Coronal multislice computed tomography image of osteoblastoma.,C0040405,X-Ray Computed Tomography,"X-ray computed tomography, bone, multislice, osteoblastoma."
ROCOv2_2023_train_057174,Sagittal multislice computed tomography one year postoperatively.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Sagittal, Normal"
ROCOv2_2023_train_057175,Coronal multislice computed tomography one year postoperatively.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Coronal, Multislice, Normal"
ROCOv2_2023_train_057176,Axial multislice computed tomography one year postoperatively.,C0040405,X-Ray Computed Tomography,"X-Ray Computed Tomography, Spine, Axial multislice, Normal"
ROCOv2_2023_train_057188,Chest X-ray sixth day of disease. Bilateral diffuse inflitrates,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Bilateral diffuse inflammation."
ROCOv2_2023_train_057189,Chest X-ray in the beginning (the third day) of disease Influenza A/H1N1,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-anterior, Normal"
ROCOv2_2023_train_057193,Measure of the lenght of Hill-Sachs lesion on CT sagittal view 55x46mm (150 x 150 DPI).,C0024485,Magnetic Resonance Imaging,"Computed Tomography, Hill-Sachs lesion, Sagittal View, Normal."
ROCOv2_2023_train_057203,Disease status at 9 months after diagnosis. Complete disappearance of gastric and liver lesions.,C0040405,X-Ray Computed Tomography,"X-Ray, Liver, Whole organ, Normal"
ROCOv2_2023_train_057210,Coronal view of CT scan.,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Coronal, Normal"
ROCOv2_2023_train_057212,OPG showing missing 35 and 45,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray of the bottom, Normal."
ROCOv2_2023_train_057222,Chest X-ray showing increased bilateral interstitial marking,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal."
ROCOv2_2023_train_057225,The border of the tumor-like lesion. The border of the lesion was indistinct (yellow arrows),C0041618,Ultrasonography,"Ultrasonography, Liver, Indistinct border on side, Normal."
ROCOv2_2023_train_057231,Anteroposterior view,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anteroposterior View, Normal"
ROCOv2_2023_train_057243,Pre-operative MRI.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Spine, Whole, Normal"
ROCOv2_2023_train_057244,MRI after first resection.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Body, Sagittal View, Normal."
ROCOv2_2023_train_057245,MRI after second resection.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Brain, Axial View, Normal."
ROCOv2_2023_train_057247,Imaging of the lung with interstitial thickening of the interlobular septa.,C0040405,X-Ray Computed Tomography,"X-ray, Lung, Cross-section view of interstitial thickening, Normal."
ROCOv2_2023_train_057255,Patient’s brain MRI on the last admission,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Brain, Sagittal View, Normal"
ROCOv2_2023_train_057283,Sagittal MRI 3 weeks after decompressive craniectomy.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Skull, Sagittal, Decompressive craniectomy patient's Condition."
ROCOv2_2023_train_057294,tomodensitometrie (TDM) thoracique processus tumoral hilo-apical droit,C0040405,X-Ray Computed Tomography,"X-ray, Thorax, Right apical side, Normal"
ROCOv2_2023_train_057305,Postoperative radiograph showing satisfactory healing of the fracture site.,C1306645;C0037303;C1996865,Plain x-ray;Bone structure of cranium;Postero-Anterior,"X-ray, Cranium, Posterior-to-Anterior, Normal"
ROCOv2_2023_train_057309,Chest CT with contrast showing mediastinal cysts.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Cross-sectional View of Mediastinum, Normal."
ROCOv2_2023_train_057311,"Internally draining biliary splints are placed by abdomen X-ray for visualization 3 weeks after surgery. Internal drainages, placed during hepaticojejunostomy, are released and excreted per via naturalis",C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Abdomen, Anterior-Posterior, Normal"
ROCOv2_2023_train_057316,Preoperative computed tomography scan reveals isodense right chronic subdural hematoma with midline shifting.,C0024485,Magnetic Resonance Imaging,"Computed tomography scan, skull, axial view, Chronic subdural hematoma."
ROCOv2_2023_train_057325,Uterine hypoplasia. Both fallopian tubes are patent.,C1306645;C0000726,Plain x-ray;Abdomen,"X-ray, Abdomen, Plain View of Abdomen, Normal"
ROCOv2_2023_train_057336,An MRI image of a male HCC patient (aged 50 years old).,C0024485,Magnetic Resonance Imaging,"MRI Image, Liver, Sagittal View, Hepatocellular Carcinoma."
ROCOv2_2023_train_057337,An MRI image of a male HCH patient (aged 61 years old).,C0024485,Magnetic Resonance Imaging,"MRI, Spine, Sagittal View of Magnetic Resonance Imaging, Hyperostosis Cranial Hypertrichosis."
ROCOv2_2023_train_057345,Water-based material decomposition images for a 62-year-old man with signet ring cell carcinoma obtained with dual energy spectral scan mode.,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Water-based material decomposition image, Normal"
ROCOv2_2023_train_057348,Chest PA shows right 4th bifid rib.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior view, Right 4th rib bifid condition."
ROCOv2_2023_train_057356,Panoramic radiography showing the radiolucent area.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Panoramic X-ray, Skull, Back of head, Normal."
ROCOv2_2023_train_057362,Figure 2: CT scan showing a hypo-dense intraluminal bowel mass.,C0024485,Magnetic Resonance Imaging,"Computed Tomography, Bowel, Hypo-dense mass within, Abnormal."
ROCOv2_2023_train_057363,"Lesion dimensions, location: temporo-basal right.",C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Temporo-Basal Area of Brain, Below, Normal."
ROCOv2_2023_train_057364,Contrast enema demonstrating multiple colonic mucosa defects suspicious of total colo-rectal polyposis.,C0002978,angiogram,"Contrast enema: Colon, Side view of Image, Suspect Total Colorectal Polyposis."
ROCOv2_2023_train_057365,Axial CT image of total psoas area delineated in yellow at the level of the L3 vertebra,C0040405,X-Ray Computed Tomography,"Computed Tomography Image, Spine, Axial View, Normal."
ROCOv2_2023_train_057373,Example of ONSD measurement on T1-weighted magnetic resonance image in a representative subject.,C0024485,Magnetic Resonance Imaging,"T1-weighted magnetic resonance image, Brain, Axial view, Normal"
ROCOv2_2023_train_057381,Mid-esophageal 4 chamber view with proper deployment of the Amplatzer closure device (white arrow).,C0041618,Ultrasonography,"Ultrasound, Esophagus, Mid-esophageal four-chamber view, Normal"
ROCOv2_2023_train_057384,Visualization of the foramen ovale in the submental and oblique projections.,C0002978,angiogram,"Angiogram, Head and Neck, Oblique projection from bottom, Normal."
ROCOv2_2023_train_057388,Recall radiograph revealed complete healing of periapical lesion,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Top, Normal."
ROCOv2_2023_train_057392,Coronal Post-Contrast MRI SequencesAfter Cyberknife radiosurgery,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Coronal, Post-Contrast, Brain, Normal."
ROCOv2_2023_train_057399,Orthopantomogram of the jaws three weeks after the injury.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Orthopantomogram, Jaw, Below, Normal."
ROCOv2_2023_train_057411,Splenic arteriogram prior to embolization demonstrating gastric varices.,C0002978,angiogram,"Angiogram, Spleen, Arteriogram view, Gastric varices."
ROCOv2_2023_train_057428,Chest X-ray images taken prior to the surgery,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior, Normal"
ROCOv2_2023_train_057429,Chest X-ray showing the misplacement of right internal jugular hemodialysis catheter,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Misplaced catheter"
ROCOv2_2023_train_057435,X-ray of the chest.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_057437,A CRL of 40.8 mm was measured during the first scan.,C0041618,Ultrasonography,"Ultrasonography, Abdomen, Cross-sectional view, Normal."
ROCOv2_2023_train_057438,CRL of 34.2 mm after methotrexate injection into the gestational sac.,C0041618,Ultrasonography,"Ultrasonography, Gestational sac, Sagittal view, Normal"
ROCOv2_2023_train_057448,The panoramic radiograph showing the two regions affected by MRONJ.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic, Normal."
ROCOv2_2023_train_057449,The 3-month postoperative panoramic radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View, Normal."
ROCOv2_2023_train_057455,RCT and tridimensional filling with Thermafil—suspicion of lateral canal.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Skull, Lateral view, Normal"
ROCOv2_2023_train_057456,Disappearance of sealer puff two weeks after the endodontic therapy.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain view, Normal."
ROCOv2_2023_train_057457,Two months' recall radiograph showing a continuous bone reorganization.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Side View of Normal"
ROCOv2_2023_train_057458,Six months' recall radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Top, Normal"
ROCOv2_2023_train_057459,18 months' recall radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray of Top Side, Normal."
ROCOv2_2023_train_057460,39 months' recall radiograph showing a bone reorganization.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Recalling Radiograph, Normal"
ROCOv2_2023_train_057469,Prenatal ultrasound showing the neck mass.,C0041618,Ultrasonography,"Ultrasound, Neck, Frontal view, Mass."
ROCOv2_2023_train_057470,Endotracheal tube displaced to the right position.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior, Normal"
ROCOv2_2023_train_057474,Preoperative abdominal computed tomography scan. The arrow indicates the intraoperative view of gastric phytobezoar while removing,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Preoperative view from inside, Normal."
ROCOv2_2023_train_057475,Measurement of the acetabular cup anteversion angle on a postoperative CT scan.,C0040405,X-Ray Computed Tomography,"X-ray, Pelvis, Frontal View, Normal."
ROCOv2_2023_train_057479,Baseline panoramic radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View, Normal."
ROCOv2_2023_train_057480,Final panoramic radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View, Normal"
ROCOv2_2023_train_057481,Follow-up panoramic radiograph eight years after treatment completion.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Panoramic X-ray, Cranium, Above, Normal."
ROCOv2_2023_train_057490,Gastric area and guidewire positioning,C0041618,Ultrasonography,"Ultrasonography, Stomach, Front, Normal."
ROCOv2_2023_train_057500,Chest radiograph showing the air-filled mediastinal mass.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-to-Anterior, Mediastinal mass filled with air."
ROCOv2_2023_train_057507,posterior peripheral and basal frosted glass opacification. Interlobral septa thickenings,C0040405,X-Ray Computed Tomography,"X-ray, Ribcage, Posterior peripheral and basal view, Frosted glass opacification."
ROCOv2_2023_train_057512,Chest X-ray on admission.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior, Normal."
ROCOv2_2023_train_057526,Post-angioplasty angiogram of the leg shows extravasation of contrast (arrow) from the angioplasty site,C0002978,angiogram,"Angiogram, leg, Side view of image, Extravasation of contrast."
ROCOv2_2023_train_057530,US: A huge hyperechoic round mass with well-defined swooth contour and several small hypoechoic foci in it.,C0041618,Ultrasonography,"Hyperechoic round mass with smooth contour and several small hypoechoic foci, computed tomography of kidney, side view, Normal."
ROCOv2_2023_train_057557,Chest Radiograph.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-anterior, Normal"
ROCOv2_2023_train_057558,Chest computed tomography (CT).,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Front View of Image, Normal"
ROCOv2_2023_train_057561,Follow-up after four years. Areas of new bone formation with more intense radiopacity.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Plain X-ray, Cranium, Bottom View, Normal"
ROCOv2_2023_train_057562,Ultrasound image of the lesion.,C0041618,Ultrasonography,"Ultrasound image, Liver, Above, Abnormal."
ROCOv2_2023_train_057570,post-intubation chest X-ray,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Posterior View, Normal."
ROCOv2_2023_train_057583,Chest X-ray after first chest tube.Chest X-ray showing persistent right pneumothorax despite initial chest tube placement requiring second chest tube. ,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Right Pneumothorax."
ROCOv2_2023_train_057585,Dose distribution of a representative patient. Prescribed dose was 54 Gy in 3 fractions. The thick red line shows 95% of the prescribed dose and the thick purple line shows the 20 Gy isodose line. Gross tumor volume is shown with pink mesh.,C0040405,X-Ray Computed Tomography,"X-ray, Pelvis, Lateral view of Image, Normal."
ROCOv2_2023_train_057586,CT image of same patient as in Fig. 1 taken 27 months after treatment showed no evidence of disease.,C0040405,X-Ray Computed Tomography,"Computed Tomography image of Abdomen, Frontal View of Image, Normal."
ROCOv2_2023_train_057598,Coronal view of patient’s abdominopelvic computed tomography,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen and Pelvis, Coronal View, Normal"
ROCOv2_2023_train_057599,Axial view of patient’s abdominopelvic computed tomography,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen and Pelvis, Axial View, Normal."
ROCOv2_2023_train_057611,Normal cerebral CT scan.,C0040405,X-Ray Computed Tomography,"X-ray, Cerebrum, Normal View, Normal"
ROCOv2_2023_train_057613,Computed tomography of the thorax showing ground glass opacifications.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed tomography of chest, from front, Ground glass opacifications."
ROCOv2_2023_train_057614,Axial U/S view of ileocolic intussusception: multiple concentric ring/donut sign.,C0041618,Ultrasonography,"Ultrasonography, Intestine, Axial view from below, Intussusception."
ROCOv2_2023_train_057615,Barium contrast enema: configuration of the unsuccessfully reduced intussusception in the right upper quadrant.,C1306645;C0000726,Plain x-ray;Abdomen,"X-ray, Abdomen, Right upper quadrant, Barium contrast enema configuration of an unsuccessfully reduced intussusception, Normal."
ROCOv2_2023_train_057623,Coronal plane showing the anomalous venous drainage (white arrow).,C0040405,X-Ray Computed Tomography,"X-ray, Heart, Coronal plane, Anomalous venous drainage."
ROCOv2_2023_train_057625,Preoperative echocardiography.,C0041618,Ultrasonography,"Ultrasonography, Heart, Preoperative view, Normal."
ROCOv2_2023_train_057636,Chest radiograph on admission shows normal findings.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_057639,"Computed tomography of the chest without the administration of the intravenous contrast medium—pulmonary ground-glass opacities and foci of consolidation, sometimes associated with septal thickening, with multifocal distribution, bilateral and predominantly peripheral. The estimated extent of involvement in pulmonary tomography is less than 50%",C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Without Contrast, Pulmonary Ground-Glass Opacities and Foci of Consolidation, Patient's Condition."
ROCOv2_2023_train_057642,HRCT thorax showing honeycombing with bilateral reticular lesions and a left-sided pleural-based mass,C0040405;C0817096,X-Ray Computed Tomography;Chest,"X-ray, Chest, Thorax with honeycombing and reticular lesions on both sides and a mass in the left lung, Honeycombing."
ROCOv2_2023_train_057664,Chest X‐ray at first admission,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior, Normal."
ROCOv2_2023_train_057665,Chest X‐ray at second admission,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior View, Normal"
ROCOv2_2023_train_057680,T1-weighted magnetic resonance imagining findings show a solid mass enhanced in the premaxillary area (2.4×3.4×3.5 cm3).,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Premaxillary Area, T1-weighted, Normal."
ROCOv2_2023_train_057688,Computed tomography of abdomen - coronal plane,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Coronal plane X-Ray, Normal."
ROCOv2_2023_train_057714,Working length radiograph,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Working length, Normal"
ROCOv2_2023_train_057730,ECG after 18 hours showing almost normalization of T-inversions.,C0002978,angiogram,"ECG, Heart, Front view of heart, Almost normalized T-inversions."
ROCOv2_2023_train_057731,Standardized method of measuring the shortening of the midshaft clavicle fracture as adapted from Silva et al.31,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Clavicle, Anterior-Posterior, Normal"
ROCOv2_2023_train_057732,CT scan showing right renal hematoma,C0040405,X-Ray Computed Tomography,"Computed Tomography, Kidney, Right side view, Hematoma."
ROCOv2_2023_train_057734,CXR showing bilateral infiltrates (blue arrows)CXR: chest X-ray,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior, Bilateral infiltrates"
ROCOv2_2023_train_057736,Representative image of a large (7 × 8 cm right upper pole mass) which underwent LESS-RN.,C0040405,X-Ray Computed Tomography,"Image, Right Upper Pole Mass, Top View, Normal."
ROCOv2_2023_train_057737,Bowel passing into the foramen of Winslow.,C0040405,X-Ray Computed Tomography,"X-ray, Bowel, Passing into the foramen of Winslow, Normal"
ROCOv2_2023_train_057750,Oblique coronal plane magnetic resonance imaging (MRI) showing the anteromedial (AM) bundle bundle (arrow).,C0040405,X-Ray Computed Tomography,"MRI, Pelvis, Oblique coronal plane, Normal"
ROCOv2_2023_train_057751,Oblique coronal plane magnetic resonance imaging (MRI) showing the posterolateral (PL) bundle.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Spine, Oblique Coronal Plane View, Normal."
ROCOv2_2023_train_057755,Chest X-ray showed right side mid and lower zone consolidation in nondiabetic patients.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-to-Anterior, Normal"
ROCOv2_2023_train_057756,Chest X-ray showed bilateral multifocal mid and lower zone infiltrates/exudates in diabetic patients.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Diabetic patients with bilateral multifocal mid and lower zone infiltrates/exudates."
ROCOv2_2023_train_057783,Chest X-ray showing left lobar consolidation.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior View, Left Lobar Consolidation."
ROCOv2_2023_train_057788,Orthopantomogram taken at initial presentation showing periapical changes in the LR3.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Orthopantomogram, Skull, View of bottom surface, Periapical changes"
ROCOv2_2023_train_057795,"An upper gastrointestinal contrast study on the 20th postoperative day, without pathological findings.",C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Anterior-Posterior, Normal"
ROCOv2_2023_train_057799,CT scan previous percutaneous SEMS placement,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Axial View, Normal"
ROCOv2_2023_train_057801,CT scan after SEMS removal showing a complete resolution of the collection,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Pelvis, Sagittal View, Normal."
ROCOv2_2023_train_057832,Fluoroscopic image after percutaneous transcatheter septal closure.,C0002978,angiogram,"Fluoroscopy, Heart, Side view of septal closure, Septal defect"
ROCOv2_2023_train_057835,Left Ventriculography Showing Anteroapical and Lateral Dyskinesia,C0002978,angiogram,"Angiogram, Heart, Anteroapical and Lateral View, Dyskinesia"
ROCOv2_2023_train_057837,CT scan showing a hypodense mass in larynx (arrowhead).,C0040405,X-Ray Computed Tomography,"Computed Tomography Image, Larynx, Front View, Hypodense Mass."
ROCOv2_2023_train_057841,short axis parasternal view after agitated saline injection showing free space site in lateral of main PA in favor of false lumen with delay filling (Blue arrow).,C0041618,Ultrasonography,"Ultrasound, Chest, Parasternal View from Short Axis, Normal."
ROCOv2_2023_train_057848,"CECT abdomen depicting a well circumscribed, encapsulated non enhancing left adrenal mass lesion",C0040405;C0000726,X-Ray Computed Tomography;Abdomen,"X-ray Computed Tomography, Abdomen, Front View of Image, Normal"
ROCOv2_2023_train_057851,Mass seen on transvaginal scan.,C0041618,Ultrasonography,"Transvaginal ultrasound, uterus, below, Mass."
ROCOv2_2023_train_057854,Standard single-energy posteroanterior radiograph of the chest.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior View, Normal"
ROCOv2_2023_train_057862,MRI demonstrating initial ACL rupture in 2012.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Knee, Sagittal View, ACL Rupture."
ROCOv2_2023_train_057863,"MRI of brain and DWI at presentation. Abnormal signal at DWI, a midline dot-linear signal, was similar to an artifact.",C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Image, Brain, Axial View, Normal."
ROCOv2_2023_train_057872,"Magnetic resonance imaging at diagnosis of recurrence, showing a mass measuring 50 × 20 mm (diameters shown by red lines)",C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Pelvis, Axial View of Image, Tumor."
