ID,Caption,CUIs,CUI_caption,keywords
ROCOv2_2023_train_052043,"Portable upright anteroposterior radiograph of a 65-year-old female shows characteristic bilateral confluent, bandlike (arrows) consolidative opacity in a peripheral, mid-to-lower lung zone distribution admixed with patchy airspace opacity.",C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Emphysema"
ROCOv2_2023_train_052044,"Portable upright anteroposterior radiograph of a 72-year-old female shows characteristic bilateral confluent, bandlike (arrows) consolidative opacity in periphery of the right mid- and left-lower lung zones.",C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior View, Normal"
ROCOv2_2023_train_052046,"Portable upright anteroposterior radiograph of a 30-year-old female shows unilateral confluent, bandlike (arrows) consolidative opacity in the periphery of the right mid and lower lung zones. This pattern was considered atypical, but more suspicious for coronavirus disease 2019.",C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anteroposterior, Portable upright of a female with Normal."
ROCOv2_2023_train_052047,"Portable semi-upright anteroposterior radiograph of a 56-year-old male shows unilateral thin bandlike (arrows) consolidative opacity in the periphery of the right mid and lower lung zones admixed with patchy airspace opacity. This pattern was considered atypical, but more suspicious for coronavirus disease 2019.",C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior view, Normal."
ROCOv2_2023_train_052051,Cranial CT image obtained on the second hospital day at our institution. This axial cut demonstrates extensive brain stem infarction (white arrow) attributed to bilateral vertebral artery occlusion.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Brain, Axial View, Infarction"
ROCOv2_2023_train_052052,Chest computed tomography.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Front View of Image, Normal"
ROCOv2_2023_train_052057,Radiographic control at 2-year follow-up.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray, Normal"
ROCOv2_2023_train_052061,"CT-scan of the abdomen: This image shows an umbilical mass measured 3 cm, with indefinite margins.",C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Side View of Normal."
ROCOv2_2023_train_052062,CT-scan of the abdomen: This image shows an oval umbilical mass measured 2 cm.,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Front of Image, Normal"
ROCOv2_2023_train_052072,Chest CT presenting the mesothelioma,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Frontal View, Normal"
ROCOv2_2023_train_052073,CT scan of abdomen showing two large cystic masses arising from pelvis.,C0040405;C0205207;C0030797,X-Ray Computed Tomography;Cystic;Pelvis,"Computed Tomography, Pelvis, View from Bottom, Large Cystic Masses."
ROCOv2_2023_train_052077,Patchy pulmonary noninfectious infiltrates.,C0040405,X-Ray Computed Tomography,"X-ray, lungs, frontal view, patchy pulmonary noninfectious infiltrates."
ROCOv2_2023_train_052082,Initial lateral cephalogram.,C1306645;C0037303;C0205129,Plain x-ray;Bone structure of cranium;Sagittal,"X-ray, Cranium, Sagittal view, Normal."
ROCOv2_2023_train_052083,Initial panoramic radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic, Normal."
ROCOv2_2023_train_052084,Final lateral cephalogram.,C1306645;C0037303;C0205129,Plain x-ray;Bone structure of cranium;Sagittal,"X-ray, Cranium, Sagittal view, Normal."
ROCOv2_2023_train_052085,Final panoramic radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic, Normal"
ROCOv2_2023_train_052086,2-year follow-up panoramic radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic view, Normal."
ROCOv2_2023_train_052087,2-year follow-up lateral cephalogram.,C1306645;C0037303;C0205129,Plain x-ray;Bone structure of cranium;Sagittal,"Lateral cephalogram, skull, lateral view, Normal."
ROCOv2_2023_train_052090,Immediate post-operative film,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_052091,At 12 weeks; union complete,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_052101,AP cranial view showing dominant RCA supplying LCX territory.,C0002978,angiogram,"X-ray, Head and Neck, Cranial View, Normal"
ROCOv2_2023_train_052102,Expiratory high-resolution computed tomography (HRCT) revealed bilateral mosaic attenuation (arrows) consistent with air trapping.,C0040405,X-Ray Computed Tomography,"X-ray, Lungs, Front view, Normal"
ROCOv2_2023_train_052105,Post-operative plain cervical radiograph.,C1306645;C0037949;C1999039,Plain x-ray;Vertebral column;Anterior-Posterior,"X-ray, Cervical spine, Front-to-back, Normal."
ROCOv2_2023_train_052119,Axial post-operative CT scan demonstrating orbital decompression.,C0040405,X-Ray Computed Tomography,"X-ray, Orbit, Axial, Normal"
ROCOv2_2023_train_052120,"Computed tomographic scan of the pelvis showing a large, well-circumscribed presacral mass",C0024485;C0030797,Magnetic Resonance Imaging;Pelvis,"Computed tomography scan of the pelvis, bottom, Normal."
ROCOv2_2023_train_052130, CT arthrogram.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Front View of Image, Normal"
ROCOv2_2023_train_052132,Response to chemotherapy regimen: etoposide plus cisplatin (April 2020).,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Frontal View, Normal."
ROCOv2_2023_train_052152,Representative image from re-staging CT January 2009; bilateral peripheral subpleural reticular changes and interlobular septal thickening without evidence of lung metastases.,C0040405,X-Ray Computed Tomography,"X-ray, Lung, Frontal View, Normal."
ROCOv2_2023_train_052153,Representative image from CT pulmonary angiogram February 2009; diffuse infiltrates with interlobular septal thickening.,C0040405,X-Ray Computed Tomography,"X-ray, Lungs, Front view of Image, Infiltrates."
ROCOv2_2023_train_052163,CT scan illustrating the area of intussusception.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Cross-sectional View, Intussusception."
ROCOv2_2023_train_052164,Chest radiograph (postero-anterior view).,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior View, Normal."
ROCOv2_2023_train_052173,X-ray demonstrating the large nidus and the preservation of the proximal epiphysis. The important swelling of the fourth toe is well demonstrated.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Foot, Anterior-Posterior, Normal"
ROCOv2_2023_train_052179,Initial plain radiograph of fracture.,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Anterior-Posterior, Fracture."
ROCOv2_2023_train_052180,Plain radiograph after the first operation.,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Anterior-Posterior, Normal"
ROCOv2_2023_train_052181,Immediate post-operative plain radiographs after revision total hip replacement.,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Anterior-Posterior, Normal"
ROCOv2_2023_train_052182,Plain radiographs at 6 months after revision total hip replacement.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Hip, Front to Back, Normal."
ROCOv2_2023_train_052186,Computed tomography of the abdomen (coronal view) showing left posterolateral diaphragmatic hernia of Bochdalek type.,C0040405;C0000726,X-Ray Computed Tomography;Abdomen,"Computed tomography, Abdomen, Coronal view, Left posterolateral diaphragmatic hernia."
ROCOv2_2023_train_052192,Chest X-ray: multiple bilateral pulmonary masses (white arrows) with right paratracheal lymphadenopathy (yellow arrow).,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Posterior View, Multiple Pulmonary Masses and Lymphadenopathy."
ROCOv2_2023_train_052203,Multiple ground-glass opacities and pulmonary nodules (circular region) on CT chest without contrast.,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Without Contrast View, Multiple Ground-Glass Opacities and Pulmonary Nodules."
ROCOv2_2023_train_052214,Female patient with osteogenesis imperfecta type 4. Radiographic image of the thoracolumbar spine showing multiple vertebral fractures.,C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Thoracic-lumbar spine, Sagittal view, Osteogenesis imperfecta Type 4."
ROCOv2_2023_train_052218,Contrast-Enhanced Abdominal Computed Tomography Showing a Large Cystic Mass (Hydatid Cyst) Lesion Located on the Subdiaphragmatic Surface at Segment 7 - 8 of the Liver,C0040405;C0205207;C0023884,X-Ray Computed Tomography;Cystic;Liver,"Computed Tomography, Liver, Bottom of Abdomen, Cystic Mass"
ROCOv2_2023_train_052219,Chest x ray revealed a right opacity homogenous well limited,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal."
ROCOv2_2023_train_052224,Axial view of CT thorax.,C0040405,X-Ray Computed Tomography,"X-Ray, Thorax, Axial view, Normal"
ROCOv2_2023_train_052225,Sagittal view of CT thorax.,C0040405,X-Ray Computed Tomography,"X-ray, Thorax, Sagittal view, Normal"
ROCOv2_2023_train_052226,Coronal view of CT thorax.,C0040405,X-Ray Computed Tomography,"X-ray, Thorax, Coronal view of, Normal."
ROCOv2_2023_train_052237,postoperative CXR.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Posterior View, Normal"
ROCOv2_2023_train_052243,Coronal projection from the chest CT performed on sheep 12 showing the orientation of the heart in the human standing position. Alignment of the sheep heart is mirrored as compared to the human orientation.,C0040405;C0018787,X-Ray Computed Tomography;Heart,"X-ray, Heart, Coronal projection from below, Normal"
ROCOv2_2023_train_052257,Preoperative panoramic radiograph of the patient.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View, Normal"
ROCOv2_2023_train_052258,Intraoral radiograph (Rinn® collimator) of the surgery site.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Intraoral View, Normal."
ROCOv2_2023_train_052259,Radiograph taken postimplantation.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Posterior View of Normal"
ROCOv2_2023_train_052260,Intraoral radiograph taken after 3 years.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Intraoral View, Normal"
ROCOv2_2023_train_052268,"Measurement of the bony defect. C, length of the medial wall defect.",C0040405,X-Ray Computed Tomography,"X-ray Computed Tomography, Pelvis, Side, Normal."
ROCOv2_2023_train_052275,Case 1- improvement of the metaphyseal irregularity on wrist X-ray,C1306645;C1140618;C1996865,Plain x-ray;Upper Extremity;Postero-Anterior,"X-ray, Wrist, Posterior-anterior, Metaphyseal irregularity improvement"
ROCOv2_2023_train_052276,Case 2- wrist X-ray demonstrating metaphyseal widening and irregularity,C1306645;C1140618;C1996865,Plain x-ray;Upper Extremity;Postero-Anterior,"X-ray, Wrist, Postero-anterior, Metaphyseal widening and irregularity."
ROCOv2_2023_train_052277,Case 2- chest X-ray demonstrating costo-chondral widening,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-anterior, Costochondral widening"
ROCOv2_2023_train_052278,Case 2- improvement of metaphyseal irregularity and widening on wrist X-ray,C1306645;C1140618;C1996865,Plain x-ray;Upper Extremity;Postero-Anterior,"X-ray, Wrist, Postero-anterior View, Metaphyseal Irregularity and Widening."
ROCOv2_2023_train_052298,Axial CT scan of the neck during previous hospitalization,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Neck, Axial View, Normal"
ROCOv2_2023_train_052317,Plain radiograph showing unstable open-book pelvic fracture.,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Anterior-Posterior, Unstable open-book pelvic fracture."
ROCOv2_2023_train_052330,"A screen capture from the ImageSim learning system used in the study. Shown is the feedback page demonstrating: a the learner’s assignation of where the fracture lies (red marker) which would have been placed by the learner on a prior screen, on an otherwise unmarked radiograph; b three forms of feedback including overall correctness (green checkmark), text of radiologist report, and yellow target area pre-assigned by an expert radiologist. (Color figure online)",C1306645;C1140618;C0205129,Plain x-ray;Upper Extremity;Sagittal,"Plain X-ray, Upper Extremity, Sagittal, Normal."
ROCOv2_2023_train_052346,Emergency pelvic X-ray AP view.,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Back-to-Front, Normal"
ROCOv2_2023_train_052368,Example of a CT-scan question as displayed to residents in a DRPT,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Cross-sectional view of Image, Normal"
ROCOv2_2023_train_052383,Chest radiography. (A) Evidence of lung metastasis.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Lung Metastasis"
ROCOv2_2023_train_052389,Supine abdominal plain film showing air-filled distended gut loops.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Supine, Normal"
ROCOv2_2023_train_052390,Upright abdominal plain film showing air-fluid level in dilated gut loops.,C1306645;C0000726;C1999039;C0444611,Plain x-ray;Abdomen;Anterior-Posterior;Fluid behavior,"X-ray, Abdomen, Plain film view from side, Air-Fluid level in dilated gut loops."
ROCOv2_2023_train_052391,Axial contrast-enhanced computed tomography image shows dilated bowel loops.,C0040405,X-Ray Computed Tomography,"X-ray Computed Tomography, Bowel, Axial Contrast-enhanced View, Dilated."
ROCOv2_2023_train_052393,Chest x-ray of the patient with tuberculosis and acute respiratory distress syndrome.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Posterior View, Tuberculosis and Acute Respiratory Distress Syndrome."
ROCOv2_2023_train_052400,Immediate postoperative view with iodoform packing,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain view of skull, Normal."
ROCOv2_2023_train_052402,Six-month postoperative image showed complete regression of the lesion,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Frontal view, Normal"
ROCOv2_2023_train_052404,"17 y old, male, treated because painful hip dislocation.",C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Anterior-Posterior, Hip Dislocation."
ROCOv2_2023_train_052405,Patient after PFIA – right side.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Right Lower Extremity, Front-to-Back, Normal"
ROCOv2_2023_train_052412,Initial presentation with a huge mass that occupies the whole colonic lumen and causes a colocolic intussusception (arrow),C0040405,X-Ray Computed Tomography,"X-ray, Colon, Cross-sectional view of Image, Huge mass that occupies the whole colonic lumen and causes a colocolic intussusception."
ROCOv2_2023_train_052424,Abdominal computed tomography of patients,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Frontal View of Image, Normal"
ROCOv2_2023_train_052434,Follow-up CT scan cross section showing near-complete resolution of the consolidation. The test was carried out 8 weeks later.,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Lung, Cross-section, Normal."
ROCOv2_2023_train_052451,Computed tomography (CT) scan showing a thyroid carcinoma and a laryngeal carcinoma.,C0040405,X-Ray Computed Tomography,"Computed tomography, thyroid and larynx, cross-sectional view, abnormal."
ROCOv2_2023_train_052457,Chest X-ray of case 1.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Posterior View, Normal"
ROCOv2_2023_train_052458,Chest X-ray of case 2.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_052459,Chest X-ray of case 3.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior, Normal"
ROCOv2_2023_train_052460,Chest CT with evidence of pleural right lesion.,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Right side, Pleural lesion."
ROCOv2_2023_train_052470,Panoramic radiography showing unilocular radiolucency close to the 46.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic view, Unilocular radiolucency."
ROCOv2_2023_train_052473,"Transverse fracture at the junction of proximal and middle thirds, and Paget's disease involving the entire femur.",C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Femur, Anterior-Posterior, Transverse fracture and Paget's disease."
ROCOv2_2023_train_052475,Anteroposterior radiographic view 6 month after injury shows no sign of bone healing.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Anteroposterior View, No Sign of Bone Healing."
ROCOv2_2023_train_052476,Anteroposterior radiographic view showing fracture healing 6 months after application of the functional brace.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Anteroposterior View, Normal."
ROCOv2_2023_train_052477,Anteroposterior radiographic view 5 year after injury.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Anterior-Posterior, Normal"
ROCOv2_2023_train_052479,Liver.,C0040405;C0023884,X-Ray Computed Tomography;Liver,"X-ray, Liver, Frontal view of Liver, Normal"
ROCOv2_2023_train_052485,Cook Resonance® metallic stent in transplanted ureter.,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Bottom View, Cook Resonance metallic stent in transplanted ureter."
ROCOv2_2023_train_052486,CT Imaging revealed the foreign body impacted in the prevertebral space.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Prevertebral space view, Impacted foreign body."
ROCOv2_2023_train_052493,Neck abscesses.,C0040405,X-Ray Computed Tomography,"X-ray, Neck, Front of neck, Abscesses"
ROCOv2_2023_train_052494,Mediastinal abscesses.,C0040405,X-Ray Computed Tomography,"X-ray, Mediastinum, Frontal view of X-ray, Abscess"
ROCOv2_2023_train_052517,Patient admitted to our emergency service with right-sided proximal femoral fracture and dislocation.,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Anterior-Posterior, Right-Sided Proximal Femoral Fracture and Dislocation."
ROCOv2_2023_train_052526,CT scan showing suspected mass in segment 6/7 and left lobe.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, Cross-Sectional View, Normal"
ROCOv2_2023_train_052532,"Cross-sectional view of CT chest showing bilateral involvement of ground glass opacities predominately in the periphery (black arrows).CT, computed tomography",C0040405,X-Ray Computed Tomography,"X-Ray, Chest, Cross-sectional view, Bilateral ground glass opacities."
ROCOv2_2023_train_052542,"Pelvic x-ray in Emergency Department- 38-year-old male, motor bike vs. car.",C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Front-to-Back, Normal."
ROCOv2_2023_train_052547,Chest X-ray revealing improvement of the radiological picture after endobronchial thrombolysis.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Improvement of radiological picture after endobronchial thrombolysis."
ROCOv2_2023_train_052548,Chest computed tomography performed 25 days after surgery revealing recovery of the lung condition.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Front, Normal."
ROCOv2_2023_train_052552,Abdominal CT scan: axial view showing an 8 cm in size antral intramural mass.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Axial View, Normal"
ROCOv2_2023_train_052553,"Abdomen CT, axial view, showing grade 3 hepatic laceration from knife stab wound (yellow arrow)",C0040405,X-Ray Computed Tomography,"X-ray Computed Tomography, Abdomen, Axial View, Grade 3 Hepatic Laceration."
ROCOv2_2023_train_052554,"Abdomen CT, coronal view, showing grade 3 hepatic laceration after stab (yellow arrow)",C0040405;C0000726,X-Ray Computed Tomography;Abdomen,X-ray Computed Tomography; Abdomen; Coronal View; Grade 3 Hepatic Laceration."
ROCOv2_2023_train_052561,AP “open mouth view” after removing “halo-vest” system.,C1306645;C0037949;C1999039,Plain x-ray;Vertebral column;Anterior-Posterior,"X-ray, Vertebral column, Open mouth view, Normal"
ROCOv2_2023_train_052564,Computed tomography without contrast of the abdomen and pelvis in axial view with an arrow demonstrating a 9 × 9 cm infrarenal aortic aneurysm.,C0040405;C0000726;C0030797,X-Ray Computed Tomography;Abdomen;Pelvis,"Computed tomography, Abdomen and Pelvis, Axial View, Aneurysm."
ROCOv2_2023_train_052566,Computed tomography of the abdomen and pelvis in coronal view demonstrates a 9 × 9 cm aortic aneurysm (large arrow) and a 10 × 9 cm right common iliac aneurysm (small arrow),C0040405;C0000726;C0030797,X-Ray Computed Tomography;Abdomen;Pelvis,"X-ray, Abdomen and Pelvis, Coronal View, Normal."
ROCOv2_2023_train_052569,Leakage test before Holmium-166-chitosan inject. Omnipaque® contrast agent is directly injected to the tumor cyst and CT scan reveals the exact tumor volume and any possible leakage.,C0040405;C0027651,X-Ray Computed Tomography;Neoplasms,"X-ray Computed Tomography, Tumor cyst, Side view of Image, Normal."
ROCOv2_2023_train_052570,Panoramic X-ray before the excision of ossifying fibroma.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Panoramic X-ray of skull, side, Normal."
ROCOv2_2023_train_052571,Panoramic X-ray before the excision of mucoepidermoid carcinoma.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Panoramic X-ray, Cranium, Top view, Carcinoma."
ROCOv2_2023_train_052572,Panoramic X-ray after reconstruction by FRF.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic view, Normal"
ROCOv2_2023_train_052576,Magnetic resonance imaging scan of the liver with contrast enhancement obtained during the first week of admission showing a normal hepatobiliary tree.,C0040405;C0023884,X-Ray Computed Tomography;Liver,"Magnetic resonance imaging, Liver, Above, Normal."
ROCOv2_2023_train_052581,"The location, shape and number of tonsiloliths",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Tonsils, Top view of tonsils, Normal."
ROCOv2_2023_train_052587,Radiograph showing the roof reinforcement ring with the cemented low profile cup after revision surgery.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Hip, Anterior-Posterior, Normal"
ROCOv2_2023_train_052591,CT scan of the chest showing bilateral pleural effusions.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Cross-Sectional View, Bilateral Pleural Effusions."
ROCOv2_2023_train_052592,Intraoral periapical radiograph showing class III fracture with displaced apex and periapical radiolucency,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Intraoral X-ray, Tooth, Periapical view, Fracture."
ROCOv2_2023_train_052594,An example of the image from 'optimal for obtaining diagnosis information' group.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View, Normal"
ROCOv2_2023_train_052595,An example of the image from 'adequate for diagnosis' group.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Front of skull, Normal"
ROCOv2_2023_train_052596,"An example of the image from 'poor, but diagnosable' group.",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain, Normal"
ROCOv2_2023_train_052597,"An example of the images from 'unrecognizable, too poor for diagnosis' group.",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray, Normal"
ROCOv2_2023_train_052598,"An example of the high score image of the 'poor, but diagnosable' image quality group.",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Top, Normal"
ROCOv2_2023_train_052599,"The highest scored image of the 'poor, but diagnosable' image quality group.",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain view of Bone structure, Normal"
ROCOv2_2023_train_052609,"Chest roentgenogram shows the generator in extrapleural location in the infant. Reprinted with permission from Agarwal R, et al Extrapleural intrathoracic implantation of permanent pacemaker in the pediatric age group. Ann Thorac Surg. 2007;83:1549-52. Elsevier © 2007, The Society of Thoracic Surgeons.",C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Extrapleural intrathoracic implantation."
ROCOv2_2023_train_052610,"Follow-up roentgenogram in the same child shows normal lung growth at 20 months. Reprinted with permission from Agarwal R, et al Extrapleural intrathoracic implantation of permanent pacemaker in the pediatric age group. Ann Thorac Surg. 2007;83:1549-52. Elsevier © 2007, The Society of Thoracic Surgeons.",C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_052617,Multi-slice computerized tomography showing no worm even though the ultrasonography showed it.,C0040405,X-Ray Computed Tomography,"X-ray computed tomography, Abdomen, Multi-slice computerized, Normal."
ROCOv2_2023_train_052619,Chest X ray PA view (2006) shows homogenous opacity in right mid and lower zone,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior View, Normal."
ROCOv2_2023_train_052621,Chest X ray PA view (2007) shows superior mediastinal widening with homogenous opacity in right mid and lower zone,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior View, Superior Mediastinal Widening with Homogenous Opacity in Right Mid and Lower Zone."
ROCOv2_2023_train_052623,CT abdomen (2007) shows multiple para aortic lymphadenopathy,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Front of Image, Normal."
ROCOv2_2023_train_052624,Chest X ray PA view (2008 - post chemo) - disappearance of mass,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior view, Normal"
ROCOv2_2023_train_052625,CT chest (2008) shows complete disappearance of the mass after chemo,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Front View, Normal."
ROCOv2_2023_train_052627,Chest radiograph of a 40-year-old female with sudden onset dyspnea.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Front-to-back, Normal."
ROCOv2_2023_train_052628,"Intraoperative fluoroscopy picture after open reduction, femoral shortening and Dega osteotomy.",C0002978,angiogram,"X-ray, Femur, Fluoroscopic view of the inside, Intraoperative angiogram."
ROCOv2_2023_train_052640,Plain abdominal X-ray.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Front to Back, Normal"
ROCOv2_2023_train_052643,"Fluorescein angiogram; 7 years old affected male, late venous phase: epithelial leakage of fluorescein in the tapetal area (arrows) and in the nontapetal area (hollowed arrow), visible choroidal vasculature (bold arrows).",C0002978,angiogram,"X-ray, Eye, Fluorescence, Tapetal leakage and nontapetal leakage in a male with normal condition."
ROCOv2_2023_train_052645,X-ray showed bilateral diffuse infiltrates,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior, Bilateral diffuse infiltrates"
ROCOv2_2023_train_052657,Intestinal gas volume estimation using CT images and threshold-based segmentation.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Intestine, Frontal View of Image, Normal."
ROCOv2_2023_train_052660,Example of impacted first permanent molar.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain view, Impacted first permanent molar."
ROCOv2_2023_train_052667,Expansive mesenteric hematoma,C0040405,X-Ray Computed Tomography,"X-ray, Mesentery, Frontal view, Hematoma"
ROCOv2_2023_train_052668,Pancreatic cancer tumour [4].,C0040405;C0027651,X-Ray Computed Tomography;Neoplasms,"X-ray, Pancreas, Frontal view of the organ, Pancreatic cancer tumor."
ROCOv2_2023_train_052669,Postoperative CT examination showed that the CMs had been completely removed.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Whole, Normal."
